run_id,exp,mode,repeat,ts,execs_done,paths_total,edges_found,bitmap_cvg
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372614,10199986,0,249,21.840000
p1_e1_cjson_baseline-afl_r05,e1,baseline-afl,r05,1779372674,20254531,0,249,21.840000
